,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
128,Frank Coraci,Adam Sandler,Cameron Monaghan,Julie Kavner,Comedy Drama Fantasy Romance,click,Adam Sandler Cameron Monaghan Julie Kavner Frank Coraci Comedy Drama Fantasy Romance
129,Brad Peyton,Jack McBrayer,Sean Hayes,Katt Williams,Action Comedy Family Fantasy,cats & dogs: the revenge of kitty galore,Jack McBrayer Sean Hayes Katt Williams Brad Peyton Action Comedy Family Fantasy
130,Guillermo del Toro,Seth MacFarlane,IvÃÂ¡n KamarÃÂ¡s,Brian Steele,Action Adventure Fantasy Horror Sci-Fi,hellboy ii: the golden army,Seth MacFarlane IvÃÂ¡n KamarÃÂ¡s Brian Steele Guillermo del Toro Action Adventure Fantasy Horror Sci-Fi
131,Dean DeBlois,Tia Carrere,Jason Scott Lee,David Ogden Stiers,Adventure Animation Comedy Drama Family Fantasy Sci-Fi,lilo & stitch,Tia Carrere Jason Scott Lee David Ogden Stiers Dean DeBlois Adventure Animation Comedy Drama Family Fantasy Sci-Fi
132,Gary Winick,Steve Buscemi,Julia Roberts,Oprah Winfrey,Comedy Family Fantasy,charlotte's web,Steve Buscemi Julia Roberts Oprah Winfrey Gary Winick Comedy Family Fantasy
133,Mike Mitchell,Amy Poehler,Jesse McCartney,Lauren Gottlieb,Adventure Animation Comedy Family Fantasy Music,alvin and the chipmunks: chipwrecked,Amy Poehler Jesse McCartney Lauren Gottlieb Mike Mitchell Adventure Animation Comedy Family Fantasy Music
134,Adam Shankman,Adam Sandler,Carmen Electra,Kathryn Joosten,Comedy Family Fantasy Romance,bedtime stories,Adam Sandler Carmen Electra Kathryn Joosten Adam Shankman Comedy Family Fantasy Romance
135,Jan de Bont,Liam Neeson,Lili Taylor,Virginia Madsen,Fantasy Horror Mystery Thriller,the haunting,Liam Neeson Lili Taylor Virginia Madsen Jan de Bont Fantasy Horror Mystery Thriller
136,Joe Pytka,Bill Murray,Wayne Knight,Michael Jordan,Adventure Animation Comedy Family Fantasy Sci-Fi Sport,space jam,Bill Murray Wayne Knight Michael Jordan Joe Pytka Adventure Animation Comedy Family Fantasy Sci-Fi Sport
137,Genndy Tartakovsky,Steve Buscemi,Adam Sandler,Fran Drescher,Animation Comedy Family Fantasy,hotel transylvania 2,Steve Buscemi Adam Sandler Fran Drescher Genndy Tartakovsky Animation Comedy Family Fantasy
138,unknown,Elizabeth Montgomery,Agnes Moorehead,Dick York,Comedy Family Fantasy,bewitchedÃÂ            ,Elizabeth Montgomery Agnes Moorehead Dick York unknown Comedy Family Fantasy
139,James Algar,Quincy Jones,Penn Jillette,Russi Taylor,Animation Family Fantasy Music,fantasia 2000,Quincy Jones Penn Jillette Russi Taylor James Algar Animation Family Fantasy Music
140,Ron Underwood,Charlize Theron,Mika Boorem,David Paymer,Action Adventure Family Fantasy Thriller,mighty joe young,Charlize Theron Mika Boorem David Paymer Ron Underwood Action Adventure Family Fantasy Thriller
141,Vincent Ward,Robin Williams,Annabella Sciorra,Rosalind Chao,Drama Fantasy Romance,what dreams may come,Robin Williams Annabella Sciorra Rosalind Chao Vincent Ward Drama Fantasy Romance
142,Steven Brill,Adam Sandler,Jon Lovitz,Michael McKean,Comedy Fantasy,little nicky,Adam Sandler Jon Lovitz Michael McKean Steven Brill Comedy Fantasy
143,Terry Gilliam,Matt Damon,Heath Ledger,Mackenzie Crook,Action Adventure Comedy Fantasy Thriller,the brothers grimm,Matt Damon Heath Ledger Mackenzie Crook Terry Gilliam Action Adventure Comedy Fantasy Thriller
144,Joe Dante,Brendan Fraser,Jenna Elfman,Heather Locklear,Adventure Animation Comedy Family Fantasy Sci-Fi,looney tunes: back in action,Brendan Fraser Jenna Elfman Heather Locklear Joe Dante Adventure Animation Comedy Family Fantasy Sci-Fi
145,George Miller,Adam Goldberg,Elizabeth Daily,Glenne Headly,Adventure Comedy Drama Family Fantasy,babe: pig in the city,Adam Goldberg Elizabeth Daily Glenne Headly George Miller Adventure Comedy Drama Family Fantasy
146,Breck Eisner,Vin Diesel,Joseph Gilgun,Lotte Verbeek,Action Adventure Fantasy,the last witch hunter,Vin Diesel Joseph Gilgun Lotte Verbeek Breck Eisner Action Adventure Fantasy
147,Luc Besson,Mia Farrow,Adam LeFevre,Penny Balfour,Adventure Animation Family Fantasy,arthur and the invisibles,Mia Farrow Adam LeFevre Penny Balfour Luc Besson Adventure Animation Family Fantasy
148,Brad Peyton,Josh Hutcherson,Dwayne Johnson,Kristin Davis,Action Adventure Comedy Family Fantasy Sci-Fi,journey 2: the mysterious island,Josh Hutcherson Dwayne Johnson Kristin Davis Brad Peyton Action Adventure Comedy Family Fantasy Sci-Fi
149,Cody Cameron,Will Forte,Khamani Griffin,Melissa Sturm,Animation Comedy Family Fantasy Sci-Fi,cloudy with a chance of meatballs 2,Will Forte Khamani Griffin Melissa Sturm Cody Cameron Animation Comedy Family Fantasy Sci-Fi
150,Mark Osborne,Jeff Bridges,James Franco,Mackenzie Foy,Adventure Animation Drama Family Fantasy,the little prince,Jeff Bridges James Franco Mackenzie Foy Mark Osborne Adventure Animation Drama Family Fantasy
151,Des McAnuff,Robert De Niro,Janeane Garofalo,Jonathan Winters,Adventure Animation Comedy Family Fantasy,the adventures of rocky & bullwinkle,Robert De Niro Janeane Garofalo Jonathan Winters Des McAnuff Adventure Animation Comedy Family Fantasy
152,Stephen Norrington,Jason Flemyng,Max Ryan,Tony Curran,Action Adventure Fantasy Sci-Fi,the league of extraordinary gentlemen,Jason Flemyng Max Ryan Tony Curran Stephen Norrington Action Adventure Fantasy Sci-Fi
153,Timur Bekmambetov,Angelina Jolie Pitt,Morgan Freeman,Common,Action Crime Fantasy Thriller,wanted,Angelina Jolie Pitt Morgan Freeman Common Timur Bekmambetov Action Crime Fantasy Thriller
154,Carlos Saldanha,Denis Leary,Ray Romano,Jay Leno,Action Adventure Animation Comedy Family Fantasy,ice age: the meltdown,Denis Leary Ray Romano Jay Leno Carlos Saldanha Action Adventure Animation Comedy Family Fantasy
155,unknown,Harold Perrineau,Matt Ryan,Charles Halford,Drama Fantasy Horror Thriller,constantineÃÂ            ,Harold Perrineau Matt Ryan Charles Halford unknown Drama Fantasy Horror Thriller
156,Gil Kenan,Steve Buscemi,Jon Heder,Catherine O'Hara,Animation Comedy Family Fantasy Mystery,monster house,Steve Buscemi Jon Heder Catherine O'Hara Gil Kenan Animation Comedy Family Fantasy Mystery
157,Tarsem Singh,Henry Cavill,Daniel Sharman,Steve Byers,Action Drama Fantasy Romance,immortals,Henry Cavill Daniel Sharman Steve Byers Tarsem Singh Action Drama Fantasy Romance
158,Henry Selick,Brendan Fraser,Bridget Fonda,Megan Mullally,Animation Comedy Fantasy,monkeybone,Brendan Fraser Bridget Fonda Megan Mullally Henry Selick Animation Comedy Fantasy
159,Zack Snyder,Jon Hamm,Abbie Cornish,Scott Glenn,Action Fantasy,sucker punch,Jon Hamm Abbie Cornish Scott Glenn Zack Snyder Action Fantasy
160,Steve Carr,Raven-SymonÃÂ©,Jeffrey Jones,Kevin Pollak,Comedy Family Fantasy,dr. dolittle 2,Raven-SymonÃÂ© Jeffrey Jones Kevin Pollak Steve Carr Comedy Family Fantasy
161,Betty Thomas,Oliver Platt,Raven-SymonÃÂ©,Peter Boyle,Comedy Family Fantasy,doctor dolittle,Oliver Platt Raven-SymonÃÂ© Peter Boyle Betty Thomas Comedy Family Fantasy
162,Andrew Adamson,Rupert Everett,Jennifer Saunders,Conrad Vernon,Adventure Animation Comedy Family Fantasy Romance,shrek 2,Rupert Everett Jennifer Saunders Conrad Vernon Andrew Adamson Adventure Animation Comedy Family Fantasy Romance
163,Paul Tibbitt,Tim Conway,Billy West,Eddie Deezen,Adventure Animation Comedy Family Fantasy,the spongebob movie: sponge out of water,Tim Conway Billy West Eddie Deezen Paul Tibbitt Adventure Animation Comedy Family Fantasy
164,Steven Spielberg,Robin Williams,Julia Roberts,Bob Hoskins,Adventure Comedy Family Fantasy,hook,Robin Williams Julia Roberts Bob Hoskins Steven Spielberg Adventure Comedy Family Fantasy
165,unknown,Nicole Beharie,Katia Winter,Lyndie Greenwood,Adventure Drama Fantasy Mystery Thriller,sleepy hollowÃÂ            ,Nicole Beharie Katia Winter Lyndie Greenwood unknown Adventure Drama Fantasy Mystery Thriller
166,Cameron Crowe,Tom Cruise,Ivana Milicevic,Noah Taylor,Fantasy Mystery Romance Sci-Fi Thriller,vanilla sky,Tom Cruise Ivana Milicevic Noah Taylor Cameron Crowe Fantasy Mystery Romance Sci-Fi Thriller
167,M. Night Shyamalan,Bryce Dallas Howard,Freddy RodrÃÂ­guez,Bob Balaban,Drama Fantasy Mystery Thriller,lady in the water,Bryce Dallas Howard Freddy RodrÃÂ­guez Bob Balaban M. Night Shyamalan Drama Fantasy Mystery Thriller
168,Betty Thomas,Amy Poehler,Bridgit Mendler,Jesse McCartney,Animation Comedy Family Fantasy Music,alvin and the chipmunks: the squeakquel,Amy Poehler Bridgit Mendler Jesse McCartney Betty Thomas Animation Comedy Family Fantasy Music
169,Tim Burton,Steve Buscemi,Alison Lohman,Albert Finney,Adventure Drama Fantasy,big fish,Steve Buscemi Alison Lohman Albert Finney Tim Burton Adventure Drama Fantasy
170,Gary Shore,Dominic Cooper,Sarah Gadon,Zach McGowan,Action Drama Fantasy Horror War,dracula untold,Dominic Cooper Sarah Gadon Zach McGowan Gary Shore Action Drama Fantasy Horror War
171,Matthew Vaughn,Henry Cavill,David Kelly,Nathaniel Parker,Adventure Family Fantasy Romance,stardust,Henry Cavill David Kelly Nathaniel Parker Matthew Vaughn Adventure Family Fantasy Romance
172,MÃÂ¥ns MÃÂ¥rlind,Theo James,Stephen Rea,Sandrine Holt,Action Fantasy Horror,underworld: awakening,Theo James Stephen Rea Sandrine Holt MÃÂ¥ns MÃÂ¥rlind Action Fantasy Horror
173,Bobby Farrelly,Ron Howard,Brandy Norwood,David Hyde Pierce,Action Adventure Animation Comedy Crime Family Fantasy,osmosis jones,Ron Howard Brandy Norwood David Hyde Pierce Bobby Farrelly Action Adventure Animation Comedy Crime Family Fantasy
174,Will Finn,Lea Michele,Oliver Platt,Jim Belushi,Adventure Animation Family Fantasy Musical,legends of oz: dorothy's return,Lea Michele Oliver Platt Jim Belushi Will Finn Adventure Animation Family Fantasy Musical
175,Renny Harlin,Roxanne McKee,Luke Newberry,Gaia Weiss,Action Adventure Fantasy,the legend of hercules,Roxanne McKee Luke Newberry Gaia Weiss Renny Harlin Action Adventure Fantasy
176,David Slade,Robert Pattinson,Kristen Stewart,Anna Kendrick,Adventure Drama Fantasy Romance,the twilight saga: eclipse,Robert Pattinson Kristen Stewart Anna Kendrick David Slade Adventure Drama Fantasy Romance
177,Kinka Usher,Janeane Garofalo,Wes Studi,Eddie Izzard,Action Comedy Fantasy Sci-Fi,mystery men,Janeane Garofalo Wes Studi Eddie Izzard Kinka Usher Action Comedy Fantasy Sci-Fi
178,Timur Bekmambetov,Rufus Sewell,Dominic Cooper,Benjamin Walker,Action Fantasy Horror,abraham lincoln: vampire hunter,Rufus Sewell Dominic Cooper Benjamin Walker Timur Bekmambetov Action Fantasy Horror
179,Doug Lefler,Colin Firth,Nonso Anozie,Owen Teale,Action Adventure Fantasy War,the last legion,Colin Firth Nonso Anozie Owen Teale Doug Lefler Action Adventure Fantasy War
180,Nancy Meyers,Judy Greer,Lisa Edelstein,Loretta Devine,Comedy Fantasy Romance,what women want,Judy Greer Lisa Edelstein Loretta Devine Nancy Meyers Comedy Fantasy Romance
181,Michael Lembeck,Judge Reinhold,Aisha Tyler,Eric Lloyd,Comedy Family Fantasy,the santa clause 2,Judge Reinhold Aisha Tyler Eric Lloyd Michael Lembeck Comedy Family Fantasy
182,Jon Turteltaub,Bruce Willis,Lily Tomlin,Daniel von Bargen,Comedy Family Fantasy,the kid,Bruce Willis Lily Tomlin Daniel von Bargen Jon Turteltaub Comedy Family Fantasy
183,David S. Goyer,Ryan Reynolds,Natasha Lyonne,John Michael Higgins,Action Adventure Fantasy Horror Sci-Fi Thriller,blade: trinity,Ryan Reynolds Natasha Lyonne John Michael Higgins David S. Goyer Action Adventure Fantasy Horror Sci-Fi Thriller
184,Jon Favreau,Kristen Stewart,Josh Hutcherson,Jonah Bobo,Action Adventure Comedy Family Fantasy Sci-Fi,zathura: a space adventure,Kristen Stewart Josh Hutcherson Jonah Bobo Jon Favreau Action Adventure Comedy Family Fantasy Sci-Fi
185,Stuart Beattie,Caitlin Stasey,Kevin Grevioux,Miranda Otto,Action Fantasy Sci-Fi Thriller,"i, frankenstein",Caitlin Stasey Kevin Grevioux Miranda Otto Stuart Beattie Action Fantasy Sci-Fi Thriller
186,Rob Bowman,Jennifer Garner,Cary-Hiroyuki Tagawa,Goran Visnjic,Action Crime Fantasy Thriller,elektra,Jennifer Garner Cary-Hiroyuki Tagawa Goran Visnjic Rob Bowman Action Crime Fantasy Thriller
187,Tom Tykwer,Michael Smiley,David Calder,Simon Chandler,Crime Drama Fantasy,perfume: the story of a murderer,Michael Smiley David Calder Simon Chandler Tom Tykwer Crime Drama Fantasy
188,Tim Hill,Gary Cole,Elizabeth Perkins,Chelsea Handler,Adventure Animation Comedy Family Fantasy,hop,Gary Cole Elizabeth Perkins Chelsea Handler Tim Hill Adventure Animation Comedy Family Fantasy
189,Zack Snyder,Gerard Butler,Michael Fassbender,Vincent Regan,Action Drama Fantasy War,300,Gerard Butler Michael Fassbender Vincent Regan Zack Snyder Action Drama Fantasy War
190,Frank Darabont,Tom Hanks,Jeffrey DeMunn,Michael Jeter,Crime Drama Fantasy Mystery,the green mile,Tom Hanks Jeffrey DeMunn Michael Jeter Frank Darabont Crime Drama Fantasy Mystery
191,Brenda Chapman,Martin Short,Aria Noelle Curzon,Eden Riegel,Adventure Animation Biography Drama Family Fantasy Musical,the prince of egypt,Martin Short Aria Noelle Curzon Eden Riegel Brenda Chapman Adventure Animation Biography Drama Family Fantasy Musical
192,Lawrence Guterman,Carol Ann Susi,Elizabeth Perkins,Miriam Margolyes,Action Comedy Family Fantasy,cats & dogs,Carol Ann Susi Elizabeth Perkins Miriam Margolyes Lawrence Guterman Action Comedy Family Fantasy
193,Brett Ratner,Nicolas Cage,Don Cheadle,Amber Valletta,Comedy Drama Fantasy Romance,the family man,Nicolas Cage Don Cheadle Amber Valletta Brett Ratner Comedy Drama Fantasy Romance
194,Chuck Russell,Dwayne Johnson,Roger Rees,Bernard Hill,Action Adventure Fantasy Thriller,the scorpion king,Dwayne Johnson Roger Rees Bernard Hill Chuck Russell Action Adventure Fantasy Thriller
195,Henry Selick,Jennifer Saunders,Dawn French,John Hodgman,Animation Family Fantasy,coraline,Jennifer Saunders Dawn French John Hodgman Henry Selick Animation Family Fantasy
196,Brian Robbins,Robert Downey Jr.,Joel David Moore,Kristin Davis,Comedy Family Fantasy,the shaggy dog,Robert Downey Jr. Joel David Moore Kristin Davis Brian Robbins Comedy Family Fantasy
197,Guillermo del Toro,James Babson,Rupert Evans,Brian Steele,Action Fantasy Horror Sci-Fi,hellboy,James Babson Rupert Evans Brian Steele Guillermo del Toro Action Fantasy Horror Sci-Fi
198,Chris Butler,Anna Kendrick,Kodi Smit-McPhee,Elaine Stritch,Adventure Animation Comedy Family Fantasy,paranorman,Anna Kendrick Kodi Smit-McPhee Elaine Stritch Chris Butler Adventure Animation Comedy Family Fantasy
199,Sam Fell,Emma Watson,Matthew Broderick,Frank Langella,Adventure Animation Comedy Family Fantasy,the tale of despereaux,Emma Watson Matthew Broderick Frank Langella Sam Fell Adventure Animation Comedy Family Fantasy
200,Graham Annable,Isaac Hempstead Wright,Dee Bradley Baker,Tracy Morgan,Adventure Animation Comedy Family Fantasy,the boxtrolls,Isaac Hempstead Wright Dee Bradley Baker Tracy Morgan Graham Annable Adventure Animation Comedy Family Fantasy
201,Griffin Dunne,Goran Visnjic,Dianne Wiest,Stockard Channing,Comedy Drama Fantasy Romance,practical magic,Goran Visnjic Dianne Wiest Stockard Channing Griffin Dunne Comedy Drama Fantasy Romance
202,Phil Lord,Morgan Freeman,Will Ferrell,Alison Brie,Action Adventure Animation Comedy Family Fantasy,the lego movie,Morgan Freeman Will Ferrell Alison Brie Phil Lord Action Adventure Animation Comedy Family Fantasy
203,Rob Bowman,Christian Bale,Gerard Butler,Matthew McConaughey,Action Adventure Fantasy Sci-Fi Thriller,reign of fire,Christian Bale Gerard Butler Matthew McConaughey Rob Bowman Action Adventure Fantasy Sci-Fi Thriller
204,Robert Redford,Matt Damon,Will Smith,Charlize Theron,Drama Fantasy Sport,the legend of bagger vance,Matt Damon Will Smith Charlize Theron Robert Redford Drama Fantasy Sport
205,Tim Hill,Bill Murray,Roger Rees,Ben Falcone,Animation Comedy Family Fantasy,garfield 2,Bill Murray Roger Rees Ben Falcone Tim Hill Animation Comedy Family Fantasy
206,Scott Stewart,Josh Wingate,Alan Dale,Jacob Hopkins,Action Fantasy Horror Sci-Fi Thriller,priest,Josh Wingate Alan Dale Jacob Hopkins Scott Stewart Action Fantasy Horror Sci-Fi Thriller
207,Patrick Gilmore,Brad Pitt,Adriano Giannini,Timothy West,Adventure Animation Comedy Drama Family Fantasy Romance,sinbad: legend of the seven seas,Brad Pitt Adriano Giannini Timothy West Patrick Gilmore Adventure Animation Comedy Drama Family Fantasy Romance
208,Tom Shadyac,Joe Morton,Susanna Thompson,Matt Craven,Drama Fantasy Mystery Romance Thriller,dragonfly,Joe Morton Susanna Thompson Matt Craven Tom Shadyac Drama Fantasy Mystery Romance Thriller
209,Akiva Goldsman,Matt Bomer,William Hurt,Kevin Corrigan,Drama Fantasy Mystery Romance,winter's tale,Matt Bomer William Hurt Kevin Corrigan Akiva Goldsman Drama Fantasy Mystery Romance
210,Harald Zwart,Aidan Turner,Kevin Zegers,CCH Pounder,Fantasy Horror Mystery Romance,the mortal instruments: city of bones,Aidan Turner Kevin Zegers CCH Pounder Harald Zwart Fantasy Horror Mystery Romance
211,Iain Softley,Brendan Fraser,Stephen Graham,Jamie Foreman,Adventure Family Fantasy,inkheart,Brendan Fraser Stephen Graham Jamie Foreman Iain Softley Adventure Family Fantasy
212,Frank Miller,Scarlett Johansson,Jaime King,Louis Lombardi,Action Crime Fantasy Thriller,the spirit,Scarlett Johansson Jaime King Louis Lombardi Frank Miller Action Crime Fantasy Thriller
213,Uwe Boll,Jason Statham,Mike Dopud,Tania Saulnier,Action Adventure Fantasy Thriller,in the name of the king: a dungeon siege tale,Jason Statham Mike Dopud Tania Saulnier Uwe Boll Action Adventure Fantasy Thriller
214,Pou-Soi Cheang,Li Gong,Aaron Kwok,Eddie Peng,Action Adventure Fantasy,xi you ji zhi: sun wukong san da baigu jing,Li Gong Aaron Kwok Eddie Peng Pou-Soi Cheang Action Adventure Fantasy
215,unknown,Nate Richert,Soleil Moon Frye,Caroline Rhea,Comedy Family Fantasy,"sabrina, the teenage witchÃÂ            ",Nate Richert Soleil Moon Frye Caroline Rhea unknown Comedy Family Fantasy
216,Mark Waters,Jon Heder,Ivana Milicevic,Willie Garson,Comedy Fantasy Romance,just like heaven,Jon Heder Ivana Milicevic Willie Garson Mark Waters Comedy Fantasy Romance
217,Rob Cohen,Dennis Quaid,Brian Thompson,Terry O'Neill,Action Adventure Fantasy,dragonheart,Dennis Quaid Brian Thompson Terry O'Neill Rob Cohen Action Adventure Fantasy
218,Mark Neveldine,Nicolas Cage,Spencer Wilding,Christopher Lambert,Action Fantasy Thriller,ghost rider: spirit of vengeance,Nicolas Cage Spencer Wilding Christopher Lambert Mark Neveldine Action Fantasy Thriller
219,Tim Hill,Jesse McCartney,Beth Riesgraf,Matthew Gray Gubler,Animation Comedy Family Fantasy Music,alvin and the chipmunks,Jesse McCartney Beth Riesgraf Matthew Gray Gubler Tim Hill Animation Comedy Family Fantasy Music
220,Brad Silberling,Eric Idle,Fred Rogers,Cathy Moriarty,Comedy Family Fantasy,casper,Eric Idle Fred Rogers Cathy Moriarty Brad Silberling Comedy Family Fantasy
221,Brad Silberling,Nicolas Cage,Andre Braugher,Colm Feore,Drama Fantasy Romance,city of angels,Nicolas Cage Andre Braugher Colm Feore Brad Silberling Drama Fantasy Romance
222,Robert Zemeckis,Bruce Willis,Meryl Streep,Isabella Rossellini,Comedy Fantasy Horror,death becomes her,Bruce Willis Meryl Streep Isabella Rossellini Robert Zemeckis Comedy Fantasy Horror
223,Mark Waters,Madeline Carroll,Ophelia Lovibond,Philip Baker Hall,Comedy Family Fantasy,mr. popper's penguins,Madeline Carroll Ophelia Lovibond Philip Baker Hall Mark Waters Comedy Family Fantasy
224,Rob Minkoff,Jet Li,Thomas McDonell,Michael Angarano,Action Adventure Fantasy,the forbidden kingdom,Jet Li Thomas McDonell Michael Angarano Rob Minkoff Action Adventure Fantasy
225,Paul King,Julie Walters,Matt Lucas,Sally Hawkins,Animation Comedy Family Fantasy,paddington,Julie Walters Matt Lucas Sally Hawkins Paul King Animation Comedy Family Fantasy
226,Karey Kirkpatrick,Stephen Root,Ronny Cox,Richard Schiff,Comedy Drama Family Fantasy,imagine that,Stephen Root Ronny Cox Richard Schiff Karey Kirkpatrick Comedy Drama Family Fantasy
227,Don Bluth,Kirsten Dunst,Kelsey Grammer,Bernadette Peters,Adventure Animation Drama Family Fantasy Musical Mystery Romance,anastasia,Kirsten Dunst Kelsey Grammer Bernadette Peters Don Bluth Adventure Animation Drama Family Fantasy Musical Mystery Romance
228,David Dobkin,Ryan Reynolds,Olivia Wilde,Mircea Monroe,Comedy Fantasy,the change-up,Ryan Reynolds Olivia Wilde Mircea Monroe David Dobkin Comedy Fantasy
229,Paul Hunter,Jaime King,Mako,Victoria Smurfit,Action Comedy Fantasy,bulletproof monk,Jaime King Mako Victoria Smurfit Paul Hunter Action Comedy Fantasy
230,Chris Weitz,Robert Pattinson,Kristen Stewart,Taylor Lautner,Adventure Drama Fantasy Romance,the twilight saga: new moon,Robert Pattinson Kristen Stewart Taylor Lautner Chris Weitz Adventure Drama Fantasy Romance
231,Andrew Adamson,Kathleen Freeman,Chris Miller,Bobby Block,Adventure Animation Comedy Family Fantasy,shrek,Kathleen Freeman Chris Miller Bobby Block Andrew Adamson Adventure Animation Comedy Family Fantasy
232,Seth MacFarlane,Mila Kunis,Seth MacFarlane,Tom Skerritt,Comedy Fantasy,ted,Mila Kunis Seth MacFarlane Tom Skerritt Seth MacFarlane Comedy Fantasy
233,Neil Jordan,Brad Pitt,Tom Cruise,Kirsten Dunst,Drama Fantasy Horror,interview with the vampire: the vampire chronicles,Brad Pitt Tom Cruise Kirsten Dunst Neil Jordan Drama Fantasy Horror
234,Rob Marshall,Johnny Depp,Meryl Streep,Anna Kendrick,Adventure Comedy Drama Fantasy Musical,into the woods,Johnny Depp Meryl Streep Anna Kendrick Rob Marshall Adventure Comedy Drama Fantasy Musical
235,Peter Hewitt,Bill Murray,Mark Christopher Lawrence,Michael Monks,Animation Comedy Family Fantasy,garfield,Bill Murray Mark Christopher Lawrence Michael Monks Peter Hewitt Animation Comedy Family Fantasy
236,Andy Fickman,Dwayne Johnson,Billy Brown,Tom Everett Scott,Action Adventure Family Fantasy Sci-Fi Thriller,race to witch mountain,Dwayne Johnson Billy Brown Tom Everett Scott Andy Fickman Action Adventure Family Fantasy Sci-Fi Thriller
237,Angela Robinson,Scoot McNairy,Thomas Lennon,Cheryl Hines,Adventure Comedy Family Fantasy Romance Sport,herbie fully loaded,Scoot McNairy Thomas Lennon Cheryl Hines Angela Robinson Adventure Comedy Family Fantasy Romance Sport
238,Tommy Wirkola,Jeremy Renner,Derek Mears,Ingrid BolsÃÂ¸ Berdal,Action Fantasy Horror,hansel & gretel: witch hunters,Jeremy Renner Derek Mears Ingrid BolsÃÂ¸ Berdal Tommy Wirkola Action Fantasy Horror
239,Jorge R. GutiÃÂ©rrez,Channing Tatum,Hector Elizondo,Ana de la Reguera,Adventure Animation Comedy Family Fantasy Romance,the book of life,Channing Tatum Hector Elizondo Ana de la Reguera Jorge R. GutiÃÂ©rrez Adventure Animation Comedy Family Fantasy Romance
240,Joe Dante,Christopher Lee,Robert Picardo,Phoebe Cates,Comedy Fantasy Horror,gremlins 2: the new batch,Christopher Lee Robert Picardo Phoebe Cates Joe Dante Comedy Fantasy Horror
241,Robert Rodriguez,Taylor Lautner,Kristin Davis,Taylor Dooley,Action Adventure Family Fantasy,the adventures of sharkboy and lavagirl 3-d,Taylor Lautner Kristin Davis Taylor Dooley Robert Rodriguez Action Adventure Family Fantasy
242,Clint Eastwood,Matt Damon,Jay Mohr,CÃÂ©cile De France,Drama Fantasy,hereafter,Matt Damon Jay Mohr CÃÂ©cile De France Clint Eastwood Drama Fantasy
243,David Gordon Green,Natalie Portman,Zooey Deschanel,James Franco,Adventure Comedy Fantasy,your highness,Natalie Portman Zooey Deschanel James Franco David Gordon Green Adventure Comedy Fantasy
244,Richard LaGravenese,Alden Ehrenreich,Zoey Deutch,Pruitt Taylor Vince,Drama Fantasy Romance,beautiful creatures,Alden Ehrenreich Zoey Deutch Pruitt Taylor Vince Richard LaGravenese Drama Fantasy Romance
245,Patrick Lussier,Nicolas Cage,Billy Burke,Katy Mixon,Action Fantasy Thriller,drive angry,Nicolas Cage Billy Burke Katy Mixon Patrick Lussier Action Fantasy Thriller
246,Steven Spielberg,Harrison Ford,Julian Glover,Alison Doody,Action Adventure Fantasy,indiana jones and the last crusade,Harrison Ford Julian Glover Alison Doody Steven Spielberg Action Adventure Fantasy
247,James Mangold,Hugh Jackman,Natasha Lyonne,Bradley Whitford,Comedy Fantasy Romance,kate & leopold,Hugh Jackman Natasha Lyonne Bradley Whitford James Mangold Comedy Fantasy Romance
248,Harold Ramis,Brendan Fraser,Frances O'Connor,Brian Doyle-Murray,Comedy Fantasy Romance,bedazzled,Brendan Fraser Frances O'Connor Brian Doyle-Murray Harold Ramis Comedy Fantasy Romance
249,Paul Bolger,Sarah Michelle Gellar,George Carlin,Rob Paulsen,Adventure Animation Comedy Family Fantasy,happily n'ever after,Sarah Michelle Gellar George Carlin Rob Paulsen Paul Bolger Adventure Animation Comedy Family Fantasy
250,Jimmy Hayward,Michael Fassbender,Billy Blair,Julia Jones,Action Drama Fantasy Thriller Western,jonah hex,Michael Fassbender Billy Blair Julia Jones Jimmy Hayward Action Drama Fantasy Thriller Western
251,Tom Shadyac,Maura Tierney,Swoosie Kurtz,Randall 'Tex' Cobb,Comedy Fantasy Romance,liar liar,Maura Tierney Swoosie Kurtz Randall 'Tex' Cobb Tom Shadyac Comedy Fantasy Romance
252,Brian Levant,Jonathan Winters,Elizabeth Perkins,Harvey Korman,Comedy Family Fantasy,the flintstones,Jonathan Winters Elizabeth Perkins Harvey Korman Brian Levant Comedy Family Fantasy
253,Eric Brevig,Josh Hutcherson,Brendan Fraser,Anita Briem,Action Adventure Family Fantasy Sci-Fi,journey to the center of the earth,Josh Hutcherson Brendan Fraser Anita Briem Eric Brevig Action Adventure Family Fantasy Sci-Fi
254,John Lasseter,Kevin Spacey,Madeline Kahn,John Ratzenberger,Adventure Animation Comedy Family Fantasy,a bug's life,Kevin Spacey Madeline Kahn John Ratzenberger John Lasseter Adventure Animation Comedy Family Fantasy
255,Joel Zwick,Dania Ramirez,Nick Zano,Alice Greczyn,Comedy Family Fantasy Romance,fat albert,Dania Ramirez Nick Zano Alice Greczyn Joel Zwick Comedy Family Fantasy Romance
256,Frank Oz,Steve Coogan,Vincent Kartheiser,David Keith,Drama Family Fantasy,the indian in the cupboard,Steve Coogan Vincent Kartheiser David Keith Frank Oz Drama Family Fantasy
257,John A. Davis,Nicolas Cage,Meryl Streep,Julia Roberts,Adventure Animation Comedy Family Fantasy,the ant bully,Nicolas Cage Meryl Streep Julia Roberts John A. Davis Adventure Animation Comedy Family Fantasy
